12861,AMERICA,CANADA,CANADA   7
12862,AMERICA,BRAZIL,BRAZIL   4
12863,EUROPE,RUSSIA,RUSSIA   3
12864,AMERICA,CANADA,CANADA   5
12865,EUROPE,GERMANY,GERMANY  9
12866,EUROPE,ROMANIA,ROMANIA  1
12867,AFRICA,KENYA,KENYA    4
12868,AMERICA,UNITED STATES,UNITED ST2
12869,AMERICA,UNITED STATES,UNITED ST6
12870,ASIA,INDIA,INDIA    0
12871,EUROPE,FRANCE,FRANCE   6
12872,ASIA,INDONESIA,INDONESIA1
12873,AFRICA,ALGERIA,ALGERIA  3
12874,EUROPE,UNITED KINGDOM,UNITED KI7
12875,AMERICA,PERU,PERU     2
12876,EUROPE,GERMANY,GERMANY  4
12877,AMERICA,BRAZIL,BRAZIL   1
12878,MIDDLE EAST,EGYPT,EGYPT    8
12879,AMERICA,ARGENTINA,ARGENTINA8
12880,AMERICA,BRAZIL,BRAZIL   0
12881,AMERICA,ARGENTINA,ARGENTINA4
12882,AFRICA,ETHIOPIA,ETHIOPIA 1
12883,MIDDLE EAST,EGYPT,EGYPT    7
12884,AMERICA,BRAZIL,BRAZIL   6
12885,ASIA,VIETNAM,VIETNAM  2
12886,AFRICA,MOROCCO,MOROCCO  4
12887,EUROPE,FRANCE,FRANCE   6
12888,EUROPE,ROMANIA,ROMANIA  8
12889,AFRICA,MOROCCO,MOROCCO  8
12890,AMERICA,CANADA,CANADA   7
12891,MIDDLE EAST,JORDAN,JORDAN   8
12892,EUROPE,FRANCE,FRANCE   1
12893,EUROPE,UNITED KINGDOM,UNITED KI3
12894,MIDDLE EAST,EGYPT,EGYPT    7
12895,EUROPE,ROMANIA,ROMANIA  6
12896,AMERICA,PERU,PERU     8
12897,MIDDLE EAST,IRAQ,IRAQ     8
12898,AFRICA,MOZAMBIQUE,MOZAMBIQU3
12899,EUROPE,RUSSIA,RUSSIA   5
12900,EUROPE,UNITED KINGDOM,UNITED KI9
12901,AMERICA,CANADA,CANADA   4
12902,ASIA,CHINA,CHINA    2
12903,EUROPE,FRANCE,FRANCE   5
12904,MIDDLE EAST,IRAQ,IRAQ     1
12905,AFRICA,MOZAMBIQUE,MOZAMBIQU2
12906,ASIA,VIETNAM,VIETNAM  4
12907,MIDDLE EAST,IRAQ,IRAQ     4
12908,AFRICA,MOZAMBIQUE,MOZAMBIQU7
12909,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA9
12910,EUROPE,RUSSIA,RUSSIA   1
12911,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
12912,MIDDLE EAST,EGYPT,EGYPT    7
12913,AMERICA,BRAZIL,BRAZIL   6
12914,EUROPE,FRANCE,FRANCE   9
12915,AFRICA,ETHIOPIA,ETHIOPIA 1
12916,ASIA,JAPAN,JAPAN    5
12917,EUROPE,GERMANY,GERMANY  0
12918,AFRICA,MOROCCO,MOROCCO  7
12919,AFRICA,MOROCCO,MOROCCO  4
12920,EUROPE,GERMANY,GERMANY  5
12921,ASIA,JAPAN,JAPAN    4
12922,AMERICA,CANADA,CANADA   0
12923,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
12924,AFRICA,MOROCCO,MOROCCO  4
12925,MIDDLE EAST,JORDAN,JORDAN   3
12926,AMERICA,ARGENTINA,ARGENTINA0
12927,AFRICA,MOZAMBIQUE,MOZAMBIQU3
12928,AMERICA,BRAZIL,BRAZIL   0
12929,AFRICA,MOROCCO,MOROCCO  3
12930,AFRICA,KENYA,KENYA    5
12931,AFRICA,ETHIOPIA,ETHIOPIA 9
12932,ASIA,INDIA,INDIA    7
12933,AMERICA,UNITED STATES,UNITED ST6
12934,EUROPE,RUSSIA,RUSSIA   5
12935,EUROPE,UNITED KINGDOM,UNITED KI5
12936,MIDDLE EAST,JORDAN,JORDAN   9
12937,AMERICA,CANADA,CANADA   6
12938,ASIA,INDONESIA,INDONESIA0
12939,ASIA,CHINA,CHINA    5
12940,AMERICA,CANADA,CANADA   4
12941,ASIA,INDONESIA,INDONESIA4
12942,ASIA,VIETNAM,VIETNAM  5
12943,EUROPE,RUSSIA,RUSSIA   4
12944,EUROPE,UNITED KINGDOM,UNITED KI8
12945,MIDDLE EAST,IRAN,IRAN     9
12946,ASIA,INDIA,INDIA    3
12947,EUROPE,FRANCE,FRANCE   0
12948,AMERICA,ARGENTINA,ARGENTINA9
12949,AMERICA,BRAZIL,BRAZIL   7
12950,EUROPE,GERMANY,GERMANY  5
12951,EUROPE,GERMANY,GERMANY  5
12952,MIDDLE EAST,IRAQ,IRAQ     9
12953,AMERICA,BRAZIL,BRAZIL   6
12954,ASIA,INDIA,INDIA    4
12955,ASIA,JAPAN,JAPAN    0
12956,MIDDLE EAST,JORDAN,JORDAN   9
12957,AFRICA,ETHIOPIA,ETHIOPIA 4
12958,AMERICA,BRAZIL,BRAZIL   3
12959,AFRICA,ALGERIA,ALGERIA  5
12960,AMERICA,CANADA,CANADA   2
12961,AMERICA,BRAZIL,BRAZIL   0
12962,MIDDLE EAST,IRAQ,IRAQ     9
12963,MIDDLE EAST,JORDAN,JORDAN   0
12964,EUROPE,GERMANY,GERMANY  4
12965,EUROPE,RUSSIA,RUSSIA   0
12966,ASIA,VIETNAM,VIETNAM  5
12967,MIDDLE EAST,JORDAN,JORDAN   4
12968,MIDDLE EAST,IRAN,IRAN     9
12969,ASIA,INDIA,INDIA    9
12970,AMERICA,ARGENTINA,ARGENTINA0
12971,ASIA,INDONESIA,INDONESIA4
12972,AFRICA,ALGERIA,ALGERIA  7
12973,ASIA,JAPAN,JAPAN    0
12974,EUROPE,GERMANY,GERMANY  9
12975,ASIA,VIETNAM,VIETNAM  9
12976,AMERICA,BRAZIL,BRAZIL   3
12977,ASIA,INDONESIA,INDONESIA2
12978,AMERICA,UNITED STATES,UNITED ST9
12979,ASIA,VIETNAM,VIETNAM  6
12980,AFRICA,MOROCCO,MOROCCO  8
12981,AMERICA,UNITED STATES,UNITED ST2
12982,ASIA,CHINA,CHINA    7
12983,AFRICA,ALGERIA,ALGERIA  9
12984,MIDDLE EAST,IRAQ,IRAQ     3
12985,AMERICA,PERU,PERU     5
12986,ASIA,JAPAN,JAPAN    9
12987,MIDDLE EAST,EGYPT,EGYPT    4
12988,EUROPE,ROMANIA,ROMANIA  4
12989,AFRICA,MOROCCO,MOROCCO  4
12990,ASIA,INDIA,INDIA    2
12991,ASIA,INDIA,INDIA    8
12992,EUROPE,ROMANIA,ROMANIA  2
12993,AFRICA,ALGERIA,ALGERIA  4
12994,AFRICA,ALGERIA,ALGERIA  2
12995,EUROPE,UNITED KINGDOM,UNITED KI8
12996,AMERICA,UNITED STATES,UNITED ST9
12997,EUROPE,FRANCE,FRANCE   5
12998,ASIA,INDIA,INDIA    7
12999,AFRICA,KENYA,KENYA    7
13000,MIDDLE EAST,EGYPT,EGYPT    5
13001,EUROPE,ROMANIA,ROMANIA  9
13002,EUROPE,FRANCE,FRANCE   5
13003,AMERICA,ARGENTINA,ARGENTINA4
13004,MIDDLE EAST,JORDAN,JORDAN   8
13005,AMERICA,ARGENTINA,ARGENTINA8
13006,MIDDLE EAST,IRAQ,IRAQ     2
13007,AMERICA,CANADA,CANADA   7
13008,MIDDLE EAST,IRAN,IRAN     9
13009,AMERICA,CANADA,CANADA   0
13010,AFRICA,MOROCCO,MOROCCO  8
13011,MIDDLE EAST,JORDAN,JORDAN   7
13012,EUROPE,RUSSIA,RUSSIA   6
13013,EUROPE,GERMANY,GERMANY  7
13014,EUROPE,RUSSIA,RUSSIA   6
13015,AMERICA,UNITED STATES,UNITED ST5
13016,EUROPE,FRANCE,FRANCE   0
13017,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA4
13018,AFRICA,ETHIOPIA,ETHIOPIA 3
13019,EUROPE,UNITED KINGDOM,UNITED KI5
13020,AFRICA,KENYA,KENYA    6
13021,AMERICA,ARGENTINA,ARGENTINA1
13022,ASIA,CHINA,CHINA    9
13023,ASIA,VIETNAM,VIETNAM  3
13024,AMERICA,ARGENTINA,ARGENTINA0
13025,EUROPE,UNITED KINGDOM,UNITED KI2
13026,EUROPE,RUSSIA,RUSSIA   5
13027,MIDDLE EAST,JORDAN,JORDAN   0
13028,EUROPE,UNITED KINGDOM,UNITED KI6
13029,EUROPE,FRANCE,FRANCE   6
13030,AMERICA,BRAZIL,BRAZIL   6
13031,AMERICA,ARGENTINA,ARGENTINA8
13032,ASIA,JAPAN,JAPAN    9
13033,EUROPE,UNITED KINGDOM,UNITED KI9
13034,AMERICA,PERU,PERU     6
13035,ASIA,CHINA,CHINA    6
13036,EUROPE,FRANCE,FRANCE   5
13037,EUROPE,UNITED KINGDOM,UNITED KI9
13038,EUROPE,UNITED KINGDOM,UNITED KI9
13039,MIDDLE EAST,IRAN,IRAN     4
13040,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA2
13041,ASIA,CHINA,CHINA    0
13042,AFRICA,KENYA,KENYA    2
13043,ASIA,CHINA,CHINA    9
13044,ASIA,INDIA,INDIA    5
13045,ASIA,JAPAN,JAPAN    4
13046,AFRICA,MOROCCO,MOROCCO  2
13047,AMERICA,ARGENTINA,ARGENTINA3
13048,ASIA,INDONESIA,INDONESIA0
13049,AFRICA,MOROCCO,MOROCCO  7
13050,MIDDLE EAST,JORDAN,JORDAN   9
13051,ASIA,VIETNAM,VIETNAM  3
13052,AFRICA,ALGERIA,ALGERIA  4
13053,AMERICA,UNITED STATES,UNITED ST4
13054,EUROPE,UNITED KINGDOM,UNITED KI2
13055,EUROPE,FRANCE,FRANCE   8
13056,ASIA,VIETNAM,VIETNAM  4
13057,ASIA,JAPAN,JAPAN    7
13058,ASIA,CHINA,CHINA    0
13059,ASIA,INDIA,INDIA    5
13060,ASIA,INDIA,INDIA    9
13061,AFRICA,MOROCCO,MOROCCO  7
13062,ASIA,VIETNAM,VIETNAM  8
13063,MIDDLE EAST,JORDAN,JORDAN   0
13064,EUROPE,ROMANIA,ROMANIA  8
13065,ASIA,CHINA,CHINA    9
13066,ASIA,VIETNAM,VIETNAM  9
13067,MIDDLE EAST,EGYPT,EGYPT    4
13068,EUROPE,RUSSIA,RUSSIA   0
13069,AFRICA,MOZAMBIQUE,MOZAMBIQU1
13070,AMERICA,ARGENTINA,ARGENTINA4
13071,AMERICA,UNITED STATES,UNITED ST8
13072,EUROPE,FRANCE,FRANCE   0
13073,AFRICA,KENYA,KENYA    5
13074,ASIA,VIETNAM,VIETNAM  8
13075,AFRICA,KENYA,KENYA    2
13076,EUROPE,UNITED KINGDOM,UNITED KI6
13077,AMERICA,ARGENTINA,ARGENTINA6
13078,EUROPE,GERMANY,GERMANY  9
13079,ASIA,INDIA,INDIA    2
13080,EUROPE,GERMANY,GERMANY  3
13081,ASIA,INDIA,INDIA    0
13082,ASIA,VIETNAM,VIETNAM  7
13083,AMERICA,BRAZIL,BRAZIL   9
13084,EUROPE,UNITED KINGDOM,UNITED KI4
13085,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
13086,EUROPE,UNITED KINGDOM,UNITED KI3
13087,MIDDLE EAST,IRAQ,IRAQ     7
13088,EUROPE,GERMANY,GERMANY  6
13089,ASIA,JAPAN,JAPAN    6
13090,MIDDLE EAST,IRAQ,IRAQ     6
13091,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
13092,MIDDLE EAST,IRAN,IRAN     4
13093,AMERICA,ARGENTINA,ARGENTINA6
13094,AFRICA,ALGERIA,ALGERIA  4
13095,ASIA,INDONESIA,INDONESIA4
13096,AFRICA,ETHIOPIA,ETHIOPIA 3
13097,EUROPE,ROMANIA,ROMANIA  3
13098,MIDDLE EAST,IRAQ,IRAQ     4
13099,ASIA,INDONESIA,INDONESIA8
13100,AMERICA,UNITED STATES,UNITED ST2
13101,AFRICA,MOZAMBIQUE,MOZAMBIQU1
13102,AFRICA,ALGERIA,ALGERIA  8
13103,AFRICA,ETHIOPIA,ETHIOPIA 3
13104,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
13105,AMERICA,ARGENTINA,ARGENTINA9
13106,AMERICA,BRAZIL,BRAZIL   9
13107,ASIA,JAPAN,JAPAN    7
13108,EUROPE,UNITED KINGDOM,UNITED KI5
13109,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
13110,AFRICA,MOZAMBIQUE,MOZAMBIQU8
13111,MIDDLE EAST,JORDAN,JORDAN   1
13112,MIDDLE EAST,EGYPT,EGYPT    8
13113,ASIA,CHINA,CHINA    6
13114,EUROPE,FRANCE,FRANCE   6
13115,ASIA,JAPAN,JAPAN    1
13116,MIDDLE EAST,IRAN,IRAN     2
13117,AFRICA,MOROCCO,MOROCCO  3
13118,EUROPE,RUSSIA,RUSSIA   4
13119,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
13120,ASIA,JAPAN,JAPAN    9
13121,AMERICA,UNITED STATES,UNITED ST4
13122,ASIA,INDONESIA,INDONESIA8
13123,EUROPE,ROMANIA,ROMANIA  1
13124,AMERICA,CANADA,CANADA   2
13125,AMERICA,UNITED STATES,UNITED ST8
13126,ASIA,INDIA,INDIA    0
13127,MIDDLE EAST,JORDAN,JORDAN   1
13128,EUROPE,ROMANIA,ROMANIA  1
13129,ASIA,JAPAN,JAPAN    5
13130,AMERICA,ARGENTINA,ARGENTINA0
13131,AFRICA,KENYA,KENYA    2
13132,MIDDLE EAST,EGYPT,EGYPT    7
13133,AMERICA,CANADA,CANADA   5
13134,EUROPE,GERMANY,GERMANY  9
13135,AMERICA,CANADA,CANADA   9
13136,AMERICA,CANADA,CANADA   3
13137,AMERICA,CANADA,CANADA   4
13138,ASIA,INDONESIA,INDONESIA7
13139,AFRICA,KENYA,KENYA    1
13140,ASIA,CHINA,CHINA    6
13141,ASIA,JAPAN,JAPAN    6
13142,ASIA,VIETNAM,VIETNAM  8
13143,AMERICA,CANADA,CANADA   4
13144,AMERICA,PERU,PERU     9
13145,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
13146,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA4
13147,AMERICA,ARGENTINA,ARGENTINA4
13148,MIDDLE EAST,EGYPT,EGYPT    7
13149,AMERICA,CANADA,CANADA   0
13150,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
13151,AFRICA,MOROCCO,MOROCCO  6
13152,MIDDLE EAST,IRAQ,IRAQ     7
13153,ASIA,JAPAN,JAPAN    3
13154,MIDDLE EAST,IRAQ,IRAQ     0
13155,EUROPE,UNITED KINGDOM,UNITED KI5
13156,ASIA,CHINA,CHINA    3
13157,AFRICA,MOROCCO,MOROCCO  2
13158,ASIA,INDIA,INDIA    0
13159,MIDDLE EAST,EGYPT,EGYPT    6
13160,EUROPE,RUSSIA,RUSSIA   4
13161,MIDDLE EAST,JORDAN,JORDAN   1
13162,EUROPE,ROMANIA,ROMANIA  5
13163,EUROPE,ROMANIA,ROMANIA  4
13164,ASIA,VIETNAM,VIETNAM  0
13165,AMERICA,UNITED STATES,UNITED ST5
13166,MIDDLE EAST,JORDAN,JORDAN   1
13167,ASIA,INDONESIA,INDONESIA8
13168,AFRICA,ETHIOPIA,ETHIOPIA 2
13169,MIDDLE EAST,EGYPT,EGYPT    4
13170,AFRICA,ALGERIA,ALGERIA  3
13171,EUROPE,RUSSIA,RUSSIA   0
13172,ASIA,INDIA,INDIA    2
13173,ASIA,INDIA,INDIA    0
13174,EUROPE,UNITED KINGDOM,UNITED KI5
13175,ASIA,INDONESIA,INDONESIA1
13176,EUROPE,ROMANIA,ROMANIA  4
13177,ASIA,INDONESIA,INDONESIA9
13178,EUROPE,GERMANY,GERMANY  0
13179,AMERICA,CANADA,CANADA   4
13180,AFRICA,MOROCCO,MOROCCO  5
13181,AFRICA,ETHIOPIA,ETHIOPIA 6
13182,EUROPE,RUSSIA,RUSSIA   5
13183,EUROPE,FRANCE,FRANCE   5
13184,ASIA,JAPAN,JAPAN    5
13185,AMERICA,UNITED STATES,UNITED ST2
13186,MIDDLE EAST,IRAQ,IRAQ     0
13187,EUROPE,FRANCE,FRANCE   7
13188,ASIA,VIETNAM,VIETNAM  2
13189,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA1
13190,MIDDLE EAST,IRAQ,IRAQ     8
13191,AMERICA,CANADA,CANADA   8
13192,ASIA,INDONESIA,INDONESIA3
13193,ASIA,VIETNAM,VIETNAM  8
13194,AFRICA,ALGERIA,ALGERIA  3
13195,AFRICA,MOZAMBIQUE,MOZAMBIQU6
13196,AFRICA,MOZAMBIQUE,MOZAMBIQU5
13197,AFRICA,KENYA,KENYA    5
13198,AFRICA,MOROCCO,MOROCCO  4
13199,EUROPE,GERMANY,GERMANY  3
13200,MIDDLE EAST,JORDAN,JORDAN   2
13201,MIDDLE EAST,JORDAN,JORDAN   1
13202,AFRICA,KENYA,KENYA    9
13203,MIDDLE EAST,IRAN,IRAN     5
13204,AFRICA,ETHIOPIA,ETHIOPIA 6
13205,ASIA,VIETNAM,VIETNAM  4
13206,EUROPE,FRANCE,FRANCE   6
13207,ASIA,INDIA,INDIA    0
13208,AMERICA,BRAZIL,BRAZIL   8
13209,AFRICA,KENYA,KENYA    9
13210,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA9
13211,EUROPE,GERMANY,GERMANY  9
13212,MIDDLE EAST,JORDAN,JORDAN   7
13213,AFRICA,MOZAMBIQUE,MOZAMBIQU2
13214,AFRICA,ETHIOPIA,ETHIOPIA 8
13215,ASIA,CHINA,CHINA    9
13216,ASIA,JAPAN,JAPAN    7
13217,AFRICA,MOZAMBIQUE,MOZAMBIQU9
13218,MIDDLE EAST,JORDAN,JORDAN   0
13219,ASIA,VIETNAM,VIETNAM  2
13220,ASIA,CHINA,CHINA    5
13221,ASIA,VIETNAM,VIETNAM  8
13222,ASIA,CHINA,CHINA    2
13223,EUROPE,RUSSIA,RUSSIA   8
13224,MIDDLE EAST,IRAN,IRAN     1
13225,MIDDLE EAST,IRAQ,IRAQ     9
13226,AMERICA,PERU,PERU     0
13227,EUROPE,RUSSIA,RUSSIA   5
13228,EUROPE,FRANCE,FRANCE   0
13229,MIDDLE EAST,JORDAN,JORDAN   8
13230,AFRICA,KENYA,KENYA    2
13231,AFRICA,MOROCCO,MOROCCO  1
13232,EUROPE,ROMANIA,ROMANIA  1
13233,MIDDLE EAST,IRAQ,IRAQ     3
13234,ASIA,VIETNAM,VIETNAM  7
13235,EUROPE,ROMANIA,ROMANIA  0
13236,ASIA,VIETNAM,VIETNAM  9
13237,MIDDLE EAST,IRAN,IRAN     7
13238,ASIA,INDONESIA,INDONESIA0
13239,AFRICA,ETHIOPIA,ETHIOPIA 8
13240,AMERICA,UNITED STATES,UNITED ST9
13241,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA1
13242,ASIA,JAPAN,JAPAN    4
13243,AMERICA,PERU,PERU     9
13244,AFRICA,ALGERIA,ALGERIA  0
13245,EUROPE,ROMANIA,ROMANIA  6
13246,MIDDLE EAST,EGYPT,EGYPT    5
13247,ASIA,CHINA,CHINA    0
13248,EUROPE,FRANCE,FRANCE   3
13249,AMERICA,CANADA,CANADA   3
13250,ASIA,JAPAN,JAPAN    6
13251,AMERICA,ARGENTINA,ARGENTINA2
13252,MIDDLE EAST,IRAQ,IRAQ     9
13253,AFRICA,KENYA,KENYA    1
13254,MIDDLE EAST,IRAN,IRAN     2
13255,MIDDLE EAST,EGYPT,EGYPT    9
13256,MIDDLE EAST,IRAN,IRAN     8
13257,AFRICA,MOROCCO,MOROCCO  3
13258,AFRICA,KENYA,KENYA    9
13259,EUROPE,GERMANY,GERMANY  5
13260,ASIA,JAPAN,JAPAN    0
13261,ASIA,CHINA,CHINA    4
13262,AFRICA,MOROCCO,MOROCCO  5
13263,ASIA,INDONESIA,INDONESIA9
13264,MIDDLE EAST,IRAN,IRAN     5
13265,ASIA,INDIA,INDIA    7
13266,AFRICA,ALGERIA,ALGERIA  3
13267,EUROPE,ROMANIA,ROMANIA  9
13268,AMERICA,CANADA,CANADA   2
13269,EUROPE,UNITED KINGDOM,UNITED KI5
13270,EUROPE,ROMANIA,ROMANIA  1
13271,MIDDLE EAST,JORDAN,JORDAN   4
13272,EUROPE,UNITED KINGDOM,UNITED KI5
13273,ASIA,INDIA,INDIA    6
13274,AFRICA,KENYA,KENYA    6
13275,EUROPE,ROMANIA,ROMANIA  1
13276,AFRICA,KENYA,KENYA    1
13277,AFRICA,KENYA,KENYA    6
13278,EUROPE,ROMANIA,ROMANIA  5
13279,MIDDLE EAST,IRAQ,IRAQ     1
13280,EUROPE,ROMANIA,ROMANIA  6
13281,AMERICA,ARGENTINA,ARGENTINA3
13282,ASIA,CHINA,CHINA    8
13283,ASIA,CHINA,CHINA    0
13284,ASIA,JAPAN,JAPAN    2
13285,MIDDLE EAST,EGYPT,EGYPT    2
13286,AMERICA,ARGENTINA,ARGENTINA2
13287,AMERICA,BRAZIL,BRAZIL   7
13288,AMERICA,ARGENTINA,ARGENTINA8
13289,AMERICA,BRAZIL,BRAZIL   1
13290,EUROPE,FRANCE,FRANCE   9
13291,AMERICA,ARGENTINA,ARGENTINA2
13292,AFRICA,MOROCCO,MOROCCO  7
13293,AMERICA,ARGENTINA,ARGENTINA8
13294,EUROPE,ROMANIA,ROMANIA  0
13295,AMERICA,UNITED STATES,UNITED ST1
13296,EUROPE,GERMANY,GERMANY  0
13297,AMERICA,UNITED STATES,UNITED ST2
13298,AFRICA,MOROCCO,MOROCCO  8
13299,EUROPE,FRANCE,FRANCE   9
13300,EUROPE,ROMANIA,ROMANIA  0
13301,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
13302,AFRICA,ALGERIA,ALGERIA  8
13303,EUROPE,GERMANY,GERMANY  7
13304,AMERICA,UNITED STATES,UNITED ST6
13305,MIDDLE EAST,IRAN,IRAN     2
13306,EUROPE,RUSSIA,RUSSIA   9
13307,AMERICA,PERU,PERU     7
13308,ASIA,INDONESIA,INDONESIA4
13309,AMERICA,PERU,PERU     7
13310,EUROPE,FRANCE,FRANCE   4
13311,AFRICA,ETHIOPIA,ETHIOPIA 7
13312,EUROPE,RUSSIA,RUSSIA   1
13313,ASIA,JAPAN,JAPAN    7
13314,MIDDLE EAST,IRAQ,IRAQ     0
13315,AMERICA,PERU,PERU     5
13316,MIDDLE EAST,JORDAN,JORDAN   3
13317,MIDDLE EAST,IRAQ,IRAQ     8
13318,ASIA,INDIA,INDIA    0
13319,MIDDLE EAST,IRAN,IRAN     1
13320,MIDDLE EAST,EGYPT,EGYPT    6
13321,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
13322,EUROPE,RUSSIA,RUSSIA   3
13323,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
13324,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
13325,ASIA,VIETNAM,VIETNAM  4
13326,ASIA,INDONESIA,INDONESIA7
13327,ASIA,VIETNAM,VIETNAM  3
13328,AFRICA,KENYA,KENYA    1
13329,EUROPE,ROMANIA,ROMANIA  0
13330,MIDDLE EAST,IRAN,IRAN     5
13331,AMERICA,UNITED STATES,UNITED ST0
13332,MIDDLE EAST,EGYPT,EGYPT    6
13333,ASIA,INDONESIA,INDONESIA8
13334,MIDDLE EAST,IRAN,IRAN     1
13335,MIDDLE EAST,IRAN,IRAN     4
13336,AFRICA,MOZAMBIQUE,MOZAMBIQU9
13337,EUROPE,GERMANY,GERMANY  0
13338,EUROPE,FRANCE,FRANCE   8
13339,AMERICA,UNITED STATES,UNITED ST8
13340,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA9
13341,ASIA,CHINA,CHINA    7
13342,ASIA,INDIA,INDIA    1
13343,AFRICA,ALGERIA,ALGERIA  8
13344,MIDDLE EAST,EGYPT,EGYPT    1
13345,AMERICA,CANADA,CANADA   4
13346,ASIA,VIETNAM,VIETNAM  2
13347,MIDDLE EAST,IRAQ,IRAQ     4
13348,MIDDLE EAST,JORDAN,JORDAN   7
13349,ASIA,CHINA,CHINA    0
13350,EUROPE,FRANCE,FRANCE   4
13351,AMERICA,ARGENTINA,ARGENTINA7
13352,AMERICA,CANADA,CANADA   8
13353,EUROPE,GERMANY,GERMANY  3
13354,MIDDLE EAST,EGYPT,EGYPT    5
13355,EUROPE,RUSSIA,RUSSIA   9
13356,EUROPE,UNITED KINGDOM,UNITED KI2
13357,MIDDLE EAST,JORDAN,JORDAN   0
13358,AMERICA,BRAZIL,BRAZIL   4
13359,ASIA,INDIA,INDIA    5
13360,EUROPE,RUSSIA,RUSSIA   0
13361,EUROPE,FRANCE,FRANCE   5
13362,MIDDLE EAST,JORDAN,JORDAN   2
13363,AMERICA,BRAZIL,BRAZIL   2
13364,ASIA,INDIA,INDIA    0
13365,AMERICA,CANADA,CANADA   3
13366,AMERICA,ARGENTINA,ARGENTINA8
13367,AMERICA,UNITED STATES,UNITED ST8
13368,MIDDLE EAST,IRAN,IRAN     4
13369,AFRICA,KENYA,KENYA    1
13370,AMERICA,PERU,PERU     7
13371,MIDDLE EAST,IRAQ,IRAQ     7
13372,AFRICA,ALGERIA,ALGERIA  3
13373,ASIA,VIETNAM,VIETNAM  4
13374,ASIA,VIETNAM,VIETNAM  5
13375,EUROPE,RUSSIA,RUSSIA   7
13376,EUROPE,FRANCE,FRANCE   7
13377,ASIA,INDIA,INDIA    8
13378,AFRICA,ALGERIA,ALGERIA  9
13379,MIDDLE EAST,IRAQ,IRAQ     4
13380,EUROPE,GERMANY,GERMANY  7
13381,ASIA,INDONESIA,INDONESIA4
13382,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
13383,ASIA,INDIA,INDIA    8
13384,AFRICA,ETHIOPIA,ETHIOPIA 4
13385,AFRICA,ETHIOPIA,ETHIOPIA 3
13386,AFRICA,MOZAMBIQUE,MOZAMBIQU9
13387,AMERICA,ARGENTINA,ARGENTINA1
13388,MIDDLE EAST,JORDAN,JORDAN   9
13389,AMERICA,BRAZIL,BRAZIL   7
13390,MIDDLE EAST,IRAQ,IRAQ     3
13391,AMERICA,BRAZIL,BRAZIL   1
13392,AFRICA,ETHIOPIA,ETHIOPIA 8
13393,AMERICA,BRAZIL,BRAZIL   6
13394,EUROPE,UNITED KINGDOM,UNITED KI8
13395,AMERICA,ARGENTINA,ARGENTINA5
13396,ASIA,VIETNAM,VIETNAM  4
13397,AMERICA,ARGENTINA,ARGENTINA4
13398,AMERICA,BRAZIL,BRAZIL   2
13399,ASIA,CHINA,CHINA    2
13400,AMERICA,UNITED STATES,UNITED ST9
13401,AMERICA,PERU,PERU     0
13402,AFRICA,KENYA,KENYA    7
13403,MIDDLE EAST,IRAQ,IRAQ     2
13404,EUROPE,RUSSIA,RUSSIA   0
13405,EUROPE,ROMANIA,ROMANIA  6
13406,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
13407,ASIA,INDONESIA,INDONESIA4
13408,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
13409,ASIA,INDONESIA,INDONESIA3
13410,AMERICA,CANADA,CANADA   5
13411,MIDDLE EAST,JORDAN,JORDAN   7
13412,AFRICA,KENYA,KENYA    7
13413,AFRICA,MOZAMBIQUE,MOZAMBIQU8
13414,ASIA,VIETNAM,VIETNAM  0
13415,AFRICA,ALGERIA,ALGERIA  6
13416,AFRICA,MOROCCO,MOROCCO  7
13417,AMERICA,UNITED STATES,UNITED ST8
13418,AMERICA,UNITED STATES,UNITED ST1
13419,ASIA,INDONESIA,INDONESIA1
13420,AMERICA,PERU,PERU     3
13421,EUROPE,ROMANIA,ROMANIA  6
13422,ASIA,INDIA,INDIA    2
13423,MIDDLE EAST,IRAN,IRAN     2
13424,AFRICA,MOZAMBIQUE,MOZAMBIQU9
13425,AFRICA,MOROCCO,MOROCCO  7
