order;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;salimLabel;iandryLabel
933;dibstudent09--2016-09-23--15-07.log-6;98;0.0571428571428571;0;3;0;0.0428571428571429;2;1;7;1;1;1;0;0.0497501830096018;1;140.703;5.906;0.0834935993592977;0;0.0204081632653061;2;0.101449275362319;95.891;1;0;1;1
934;dibstudent09--2016-09-23--15-07.log-60;8;0.0714285714285714;3;4;3;0.0428571428571429;3;2;61;1;1;2;0.000121656351221886;0.0440502866518244;0;1384.781;0.312;0.533040849944901;8;0;3;0.884057971014493;13.703;0;0;1;0
935;dibstudent09--2016-09-23--15-07.log-61;12;0.0714285714285714;1;3;1;0.0428571428571429;3;2;62;1;1;3;6.08244757690495e-05;0.0443213296398892;1;1398.875;0.391;0.608648630002028;7;0.666666666666667;3;0.898550724637681;7.766;0;0;1;1
936;dibstudent09--2016-09-23--15-07.log-62;8;0.0714285714285714;1;2;1;0.0428571428571429;3;2;63;1;1;2;0;0.0447865600509572;0.666666666666667;1406.672;0.031;0.53588522498219;6;1;3;0.91304347826087;6.109;0;0;0;0
937;dibstudent09--2016-09-23--15-07.log-63;4;0.0714285714285714;1;3;1;0.0428571428571429;3;1;64;1;1;1;0;0.045290207620219;0.5;1413.109;0.328;0.304880688941699;5;1;3;0.927536231884058;4.344;0;0;0;0
938;dibstudent09--2016-09-23--15-07.log-64;8;0.0714285714285714;1;1;1;0.0428571428571429;3;1;65;1;1;2;6.08207763772105e-05;0.0458452560387019;1;1417.813;0.36;0.536278472919341;4;0.5;3;0.942028985507246;13.828;0;0;0;1
939;dibstudent09--2016-09-23--15-07.log-65;4;0.0714285714285714;1;2;1;0.0428571428571429;3;1;66;1;1;1;0;0.0460994294846363;0.5;1431.688;0.047;0.304880688941699;3;1;3;0.956521739130435;7.656;0;0;1;1
940;dibstudent09--2016-09-23--15-07.log-66;8;0.0714285714285714;1;1;1;0.0428571428571429;3;1;67;1;1;2;0;0.0465479808944855;1;1439.375;0.031;0.533040849944901;2;0.5;3;0.971014492753623;25.531;0;0;1;0
941;dibstudent09--2016-09-23--15-07.log-67;8;0.0714285714285714;0;1;0;0.0428571428571429;3;2;68;1;1;2;0;0.0464173644630023;1;1464.969;0.063;0.533040849944901;1;1;3;0.985507246376812;4.875;1;0;1;1
942;dibstudent09--2016-09-23--15-07.log-68;4;0.0714285714285714;1;0;1;0.0571428571428571;3;2;69;1;2;2;0;0.0469357741749847;0.5;1470.094;0.25;0.529174566684877;0;1;3;1;0;0;1;1;1
943;dibstudent09--2016-09-23--15-07.log-7;18;0.0571428571428571;8;1;8;0.5;2;1;8;1;9;1;0;0.0337997701615629;0.183673469387755;236.688;0.094;0.197769685635205;1;1;2;0.115942028985507;22.343;0;1;1;1
944;dibstudent09--2016-09-23--15-07.log-8;36;0.0571428571428571;1;0;1;0.5;2;1;9;9;9;2;0;0.0347405843366285;1;259.063;0.032;0.627991041751587;0;0.5;2;0.130434782608696;57.421;0;0;1;1
945;dibstudent09--2016-09-23--15-07.log-9;8;0.0571428571428571;7;3;7;0.1;2;2;10;2;2;2;0;0.0315924822529231;0.222222222222222;316.531;0.047;0.497162287417449;0;1;2;0.144927536231884;59.36;0;0;1;0
946;dibstudent09--2016-09-26--20-47.log-0;2;0.0142857142857143;0;0;0;0;1;0;1;0;0;1;3.04094634250179e-05;1;1;0.015;0.015;0.0162559997691526;2;0.5;0;0.025;3.235;0;0;NA;1
947;dibstudent09--2016-09-26--20-47.log-1;8;0.0142857142857143;0;0;0;0;1;1;2;0;0;1;9.12200684150513e-05;0.609570252971655;1;3.281;0.031;0.00844734811428371;1;0.25;1;0.05;1.422;1;0;NA;1
948;dibstudent09--2016-09-26--20-47.log-10;38;0.0571428571428571;1;7;1;0.0428571428571429;2;1;11;1;1;2;0;0.0868069256143563;1;126.718;0.046;0.324360012804981;14;0.5;2;0.275;12.454;0;0;NA;1
949;dibstudent09--2016-09-26--20-47.log-11;38;0.0571428571428571;0;7;0;0.0428571428571429;2;2;12;1;1;2;0;0.0861957505494979;1;139.218;0.046;0.324360012804981;13;1;2;0.3;113.719;1;0;NA;1
950;dibstudent09--2016-09-26--20-47.log-12;26;0.0571428571428571;0;7;0;0.0428571428571429;2;2;13;1;1;2;0;0.0513866489580369;0.684210526315789;252.984;0.047;0.395462454148939;12;1;2;0.325;116.094;1;0;NA;1
951;dibstudent09--2016-09-26--20-47.log-13;78;0.0714285714285714;1;1;1;0.0428571428571429;3;2;14;1;1;2;0.00117844354802157;0.0378714103313207;0;369.672;0.594;0.458113428115683;11;0;2;0.35;2.703;0;1;NA;1
952;dibstudent09--2016-09-26--20-47.log-14;78;0.0714285714285714;0;1;0;0.0428571428571429;3;2;15;1;1;2;0;0.0402549480040255;1;372.625;0.25;0.458113428115683;10;1;3;0.375;39.89;1;0;NA;1
953;dibstudent09--2016-09-26--20-47.log-15;78;0.0714285714285714;0;1;0;0.0428571428571429;3;2;16;1;1;2;0;0.0387776320923683;1;412.609;0.094;0.458113428115683;9;1;3;0.4;26.453;1;0;NA;1
954;dibstudent09--2016-09-26--20-47.log-16;12;0.0714285714285714;0;1;0;0.0428571428571429;3;2;17;1;1;2;0;0.0387106176392899;0.153846153846154;439.156;0.094;0.714736939462739;8;1;3;0.425;33.891;1;0;NA;1
955;dibstudent09--2016-09-26--20-47.log-17;78;0.0714285714285714;0;1;0;0.0428571428571429;3;2;18;1;1;2;0;0.0380424215269383;1;473.156;0.109;0.458113428115683;7;0.153846153846154;3;0.45;68.672;1;0;NA;1
956;dibstudent09--2016-09-26--20-47.log-18;26;0.0571428571428571;1;2;1;0.0428571428571429;2;2;19;1;1;2;0;0.0350634371395617;0;541.875;0.047;0.395462454148939;6;0;2;0.475;1.453;0;0;NA;1
957;dibstudent09--2016-09-26--20-47.log-19;102;0.0714285714285714;1;1;1;0.0428571428571429;3;2;20;1;1;2;0.00153867040774766;0.0367774157245519;0;543.812;0.484;0.395992915569049;5;0;2;0.5;4.313;0;1;NA;0
958;dibstudent09--2016-09-26--20-47.log-2;19;0.0142857142857143;0;0;0;0;1;1;3;0;0;1;0;0.635862653666808;1;4.718;0.015;0.00756231201135937;0;0.421052631578947;1;0.075;41.313;1;0;NA;1
959;dibstudent09--2016-09-26--20-47.log-20;102;0.0714285714285714;0;1;0;0.0428571428571429;3;2;21;1;1;2;0;0.0383015278661854;1;548.281;0.156;0.395992915569049;4;1;3;0.525;10.5;1;0;NA;1
960;dibstudent09--2016-09-26--20-47.log-21;51;0.0714285714285714;1;2;1;0.0428571428571429;3;1;22;1;1;1;0;0.0393461387130236;0.5;559.14;0.359;0.305292571812797;3;1;3;0.55;8.875;0;0;NA;0
961;dibstudent09--2016-09-26--20-47.log-22;101;0.0714285714285714;1;1;1;0.0428571428571429;3;1;23;1;1;2;0.000753681735276827;0.0404685198902775;1;568.343;0.328;0.407214017454935;2;0.504950495049505;3;0.575;7.454;0;0;NA;0
962;dibstudent09--2016-09-26--20-47.log-23;16;0.0714285714285714;0;1;0;0.0428571428571429;3;2;24;1;1;2;0;0.0416757108747558;0.158415841584158;575.875;0.078;0.595884246301041;1;1;3;0.6;10.843;1;0;NA;1
963;dibstudent09--2016-09-26--20-47.log-24;4;0.0571428571428571;1;0;1;0.0428571428571429;2;2;25;1;1;2;3.01463605806189e-05;0.0426064949340878;0;586.765;0.047;0.757512515086906;0;0;2;0.625;11.969;0;0;NA;1
964;dibstudent09--2016-09-26--20-47.log-25;25;0.0857142857142857;2;1;2;0.0428571428571429;3;2;26;1;1;2;0.00037668756027001;0.0433955335981574;0;599.14;0.406;0.695647091414832;9;0;2;0.65;17.953;0;1;NA;1
965;dibstudent09--2016-09-26--20-47.log-26;36;0.0857142857142857;1;1;1;0.0428571428571429;3;2;27;1;1;3;0.000165715060485997;0.0437291577926169;1;617.437;0.344;0.724899517322533;8;0.694444444444444;3;0.675;1.547;0;0;NA;1
966;dibstudent09--2016-09-26--20-47.log-27;24;0.0857142857142857;1;5;1;0.0428571428571429;3;2;28;1;1;2;0;0.045231983535558;0.666666666666667;619.031;0.047;0.690643657205759;7;1;3;0.7;147.719;0;0;NA;0
967;dibstudent09--2016-09-26--20-47.log-28;36;0.0714285714285714;1;2;1;0.0428571428571429;3;2;29;1;1;2;0.00018074739045955;0.0378134934191482;1;766.922;0.172;0.53414082301426;6;0.666666666666667;2;0.725;4.687;0;0;NA;1
968;dibstudent09--2016-09-26--20-47.log-29;12;0.0714285714285714;0;2;0;0.0428571428571429;3;2;30;1;1;2;0;0.0388766211551022;0.333333333333333;771.672;0.063;0.609891711060506;5;1;3;0.75;2.39;1;0;NA;1
969;dibstudent09--2016-09-26--20-47.log-3;317;0.0571428571428571;3;2;3;0;2;1;4;0;0;1;0.00479634448949949;0.0856476029377128;0;46.703;0.672;0.013862062264787;21;0;1;0.1;8.125;0;1;NA;1
970;dibstudent09--2016-09-26--20-47.log-30;16;0.0571428571428571;1;3;1;0.0428571428571429;2;2;31;1;1;2;3.01236576145076e-05;0.0400444364068515;1;774.14;0.078;0.514383513179046;4;0.75;2;0.775;3.875;0;0;NA;1
971;dibstudent09--2016-09-26--20-47.log-31;4;0.0571428571428571;0;3;0;0.0428571428571429;2;2;32;1;1;2;0;0.0411269821277558;0.25;778.078;0.063;0.756835027976438;3;1;2;0.8;24.672;1;0;NA;1
972;dibstudent09--2016-09-26--20-47.log-32;8;0.0714285714285714;1;0;1;0.0428571428571429;3;2;33;1;1;2;0.000120480113251306;0.0410918989189095;0;803.078;0.328;0.504488279914337;2;0;2;0.825;4.25;0;1;NA;1
973;dibstudent09--2016-09-26--20-47.log-33;8;0.0714285714285714;0;0;0;0.0428571428571429;3;2;34;1;1;2;0;0.0421020305561678;1;807.562;0.234;0.504488279914337;1;1;3;0.85;9.297;1;0;NA;1
974;dibstudent09--2016-09-26--20-47.log-34;54;0.0714285714285714;0;0;0;0.0428571428571429;3;2;35;1;1;2;0.000692281066112842;0.042822465399448;1;817.328;0.469;0.4865661859546;0;0.148148148148148;3;0.875;5.094;1;0;NA;1
975;dibstudent09--2016-09-26--20-47.log-35;46;0.1;2;1;2;0.0428571428571429;4;2;36;1;1;2;0;0.0437648466163695;0.851851851851852;822.578;0.156;0.561419818285739;3;1;3;0.9;121.709;0;1;NA;1
976;dibstudent09--2016-09-26--20-47.log-36;67;0.114285714285714;1;2;1;0.0428571428571429;5;2;37;1;1;2;0.00100730673241724;0.0391545164205576;0;944.974;0.687;0.533832682720369;2;0;4;0.925;1.297;0;1;NA;1
977;dibstudent09--2016-09-26--20-47.log-37;46;0.1;1;0;1;0.0428571428571429;4;2;38;1;1;2;0;0.0401337510059842;0.686567164179104;946.834;0.563;0.561419818285739;1;1;4;0.95;5.152;0;0;NA;1
978;dibstudent09--2016-09-26--20-47.log-38;46;0.1;0;0;0;0.0428571428571429;4;2;39;1;1;2;0;0.04096393388211;1;952.057;0.071;0.561419818285739;0;1;4;0.975;26.543;1;0;NA;1
979;dibstudent09--2016-09-26--20-47.log-39;22;0.1;3;0;3;0.128571428571429;4;2;40;1;4;2;0;0.0408583939995363;0.478260869565217;978.991;0.391;0.476078061456376;0;1;4;1;0;0;1;NA;1
980;dibstudent09--2016-09-26--20-47.log-4;19;0.0571428571428571;1;5;1;0.0428571428571429;2;1;5;0;1;1;0;0.090523952637868;0.0599369085173502;55.234;0.406;0.00747151901128718;20;1;2;0.125;8.641;0;1;NA;1
981;dibstudent09--2016-09-26--20-47.log-5;19;0.0571428571428571;0;5;0;0.0428571428571429;2;1;6;1;1;1;0;0.0936139672039068;1;64.093;0.218;0.00747151901128718;19;1;2;0.15;11.329;1;0;NA;1
982;dibstudent09--2016-09-26--20-47.log-6;38;0.0571428571428571;1;10;1;0.0428571428571429;2;1;7;1;1;2;0.000287395441000741;0.0927348842138731;1;75.484;0.062;0.324360012804981;18;0.5;2;0.175;41.234;0;0;NA;1
983;dibstudent09--2016-09-26--20-47.log-7;19;0.0571428571428571;1;8;1;0.0428571428571429;2;1;8;1;1;1;0;0.0685042943629529;0.5;116.781;0.063;0.171167417607486;17;1;2;0.2;4.062;0;0;NA;1
984;dibstudent09--2016-09-26--20-47.log-8;19;0.0571428571428571;0;8;0;0.0428571428571429;2;1;9;1;1;1;0;0.0744478451484821;1;120.89;0.047;0.171167417607486;16;1;2;0.225;2.25;1;0;NA;1
985;dibstudent09--2016-09-26--20-47.log-9;19;0.0571428571428571;0;8;0;0.0428571428571429;2;1;10;1;1;1;0;0.0811773969655889;1;123.187;0.047;0.171167417607486;15;1;2;0.25;3.485;1;0;NA;1
986;dibstudent10--2016-09-20--15-32.log-0;30;0.0285714285714286;0;0;0;0;2;0;1;0;0;1;0.000450829526328444;1;1;0.125;0.125;0.273207746536693;0;0.5;0;0.0357142857142857;9.312;0;0;0;NA
987;dibstudent10--2016-09-20--15-32.log-1;6;0.0142857142857143;3;1;3;0;1;0;2;0;0;1;0;0.209511837418814;0;9.546;0.109;0.0188018047950215;0;0;1;0.0714285714285714;3.547;0;0;0;NA
988;dibstudent10--2016-09-20--15-32.log-10;36;0.0428571428571429;0;0;0;0;2;1;11;0;0;1;0;0.123034248260743;1;89.406;0.016;0.302677754076817;1;1;2;0.392857142857143;2;1;0;1;NA
989;dibstudent10--2016-09-20--15-32.log-11;36;0.0428571428571429;0;0;0;0;2;1;12;0;0;1;0;0.1312608700408;1;91.421;0.015;0.302677754076817;0;1;2;0.428571428571429;104;0;0;1;NA
990;dibstudent10--2016-09-20--15-32.log-12;44;0.0571428571428571;7;1;7;0;2;1;13;0;0;1;0;0.0664910620668491;0;195.515;0.094;0.551275623534581;2;0;0;0.464285714285714;4.953;0;0;1;NA
991;dibstudent10--2016-09-20--15-32.log-13;130;0.0571428571428571;0;1;0;0;2;1;14;0;0;1;0.00129070989043974;0.0697767145135566;1;200.64;0.172;0.442278016403838;1;0.338461538461538;2;0.5;1.641;1;0;1;NA
992;dibstudent10--2016-09-20--15-32.log-14;86;0.0714285714285714;1;0;1;0;2;1;15;0;0;1;0;0.0741487720963341;0.661538461538462;202.296;0.015;0.473523439717608;0;1;1;0.535714285714286;25.032;0;1;1;NA
993;dibstudent10--2016-09-20--15-32.log-15;78;0.0714285714285714;2;0;2;0;2;0;16;0;0;1;0.00116927504946933;0.070305565564334;0;227.578;0.25;0.0210063366578617;0;0;2;0.571428571428571;1.093;0;0;0;NA
994;dibstudent10--2016-09-20--15-32.log-16;9;0.0428571428571429;2;0;2;0;1;1;17;0;0;1;0;0.0743374131454783;0;228.687;0.016;0.00140659376001251;0;0;1;0.607142857142857;88.875;0;0;0;NA
995;dibstudent10--2016-09-20--15-32.log-17;53;0.0714285714285714;2;0;2;0;2;1;18;0;0;1;0.000793876664519705;0.0565982561448412;0;318.031;0.469;0.00539805789551573;0;0;1;0.642857142857143;1.015;0;1;0;NA
996;dibstudent10--2016-09-20--15-32.log-18;9;0.0428571428571429;2;0;2;0;1;1;19;0;0;1;0;0.0595525410128947;0;319.046;0;0.00140659376001251;0;0;1;0.678571428571429;53.704;0;0;0;NA
997;dibstudent10--2016-09-20--15-32.log-19;9;0.0857142857142857;5;0;5;0;2;0;20;0;0;1;0.000134791073835555;0.0536463418559488;0;372.812;0.062;0.574086375744959;0;0;1;0.714285714285714;19.875;0;0;1;NA
998;dibstudent10--2016-09-20--15-32.log-2;30;0.0285714285714286;3;0;3;0;2;0;3;0;0;1;0;0.228850408116561;0;13.109;0.016;0.273207746536693;0;0;1;0.107142857142857;2.875;0;0;0;NA
999;dibstudent10--2016-09-20--15-32.log-20;18;0.0571428571428571;4;0;4;0;2;1;21;0;0;1;0;0.0534606885736688;0;392.812;0.125;0.441908454741042;3;0;1;0.75;30.781;0;0;1;NA
1000;dibstudent10--2016-09-20--15-32.log-21;18;0.0571428571428571;0;0;0;0;2;1;22;0;0;1;0;0.0519366467340112;1;423.593;0;0.441908454741042;2;1;2;0.785714285714286;4.141;1;0;1;NA
1001;dibstudent10--2016-09-20--15-32.log-22;18;0.0571428571428571;0;0;0;0;2;1;23;0;0;1;0;0.0537697253068381;1;427.75;0.016;0.441908454741042;1;1;2;0.821428571428571;8;1;0;1;NA
1002;dibstudent10--2016-09-20--15-32.log-23;18;0.0571428571428571;0;0;0;0;2;1;24;0;0;1;0;0.0550755567794568;1;435.765;0.015;0.441908454741042;0;1;2;0.857142857142857;43.688;1;0;1;NA
1003;dibstudent10--2016-09-20--15-32.log-24;3361;0.114285714285714;4;1;4;0;3;1;25;0;0;1;0.047924598251843;0.0520562207183758;0;480.25;0.797;0.284576119458754;3;0;2;0.892857142857143;15.062;0;1;1;NA
1004;dibstudent10--2016-09-20--15-32.log-25;3361;0.114285714285714;0;1;0;0;3;1;26;0;0;1;0;0.0524590163934426;1;495.625;0.313;0.284576119458754;2;1;3;0.928571428571429;2.593;1;0;1;NA
1005;dibstudent10--2016-09-20--15-32.log-26;3361;0.114285714285714;0;1;0;0;3;1;27;0;0;1;0;0.0541880324726802;1;498.265;0.047;0.284576119458754;1;1;3;0.964285714285714;55.938;1;0;1;NA
1006;dibstudent10--2016-09-20--15-32.log-27;3361;0.114285714285714;1;0;1;0.0428571428571429;3;1;28;0;1;1;0;0.0504789187415606;1;554.687;0.484;0.284576119458754;0;1;3;1;0;0;1;NA;NA
1007;dibstudent10--2016-09-20--15-32.log-3;6;0.0142857142857143;3;1;3;0;1;0;4;0;0;1;0;0.249765844520762;0;16.015;0.031;0.0188018047950215;0;0;1;0.142857142857143;4.36;0;0;0;NA
1008;dibstudent10--2016-09-20--15-32.log-4;30;0.0285714285714286;3;0;3;0;2;0;5;0;0;1;0;0.245218244237371;0;20.39;0.015;0.273207746536693;0;0;1;0.178571428571429;22.125;0;0;0;NA
1009;dibstudent10--2016-09-20--15-32.log-5;12;0.0285714285714286;4;1;4;0;2;0;6;0;0;1;0;0.140046215251033;0;42.843;0.328;0.0160335186056;1;0;1;0.214285714285714;10.922;0;0;0;NA
1010;dibstudent10--2016-09-20--15-32.log-6;6;0.0142857142857143;1;0;1;0;1;1;7;0;0;1;0;0.130157490563582;0;53.781;0.016;0.0188018047950215;0;0;1;0.25;3.609;0;0;0;NA
1011;dibstudent10--2016-09-20--15-32.log-7;36;0.0428571428571429;4;0;4;0;2;0;8;0;0;1;0;0.139169160114119;0;57.484;0.094;0.302677754076817;4;0;1;0.285714285714286;28.828;0;0;1;NA
1012;dibstudent10--2016-09-20--15-32.log-8;36;0.0428571428571429;0;0;0;0;2;1;9;0;0;1;0;0.104216121075974;1;86.359;0.047;0.302677754076817;3;1;2;0.321428571428571;1.828;0;0;1;NA
1013;dibstudent10--2016-09-20--15-32.log-9;36;0.0428571428571429;0;0;0;0;2;1;10;0;0;1;0;0.113334995579935;1;88.234;0.047;0.302677754076817;2;1;2;0.357142857142857;1.156;1;0;1;NA
1014;dibstudent10--2016-09-26--08-15.log-0;2;0.0142857142857143;0;0;0;0;1;0;1;0;0;1;0;1;1;0.016;0.016;0.001532428523631;4;0.5;0;0.0178571428571429;72.281;0;0;0;NA
1015;dibstudent10--2016-09-26--08-15.log-1;2;0.0142857142857143;0;0;0;0;1;1;2;0;0;1;0;0.0276579267618099;1;72.312;0.015;0.001532428523631;3;1;1;0.0357142857142857;4.938;1;0;0;NA
1016;dibstudent10--2016-09-26--08-15.log-10;6;0.0142857142857143;3;5;3;0;1;0;11;0;0;1;8.55456385981921e-05;0.0508743449928082;0;216.219;0.063;0.0403336356518234;18;0;0;0.196428571428571;12.531;0;0;0;NA
1017;dibstudent10--2016-09-26--08-15.log-11;6;0.0142857142857143;0;5;0;0;1;1;12;0;0;1;0;0.0524553473855381;1;228.766;0.016;0.0403336356518234;17;1;1;0.214285714285714;2.281;1;0;0;NA
1018;dibstudent10--2016-09-26--08-15.log-12;7;0;1;1;1;0;0;1;13;0;0;1;1.42574031565891e-05;0.0562619556655789;1;231.062;0.015;0.0316664311110223;16;0.857142857142857;0;0.232142857142857;3.454;0;0;0;NA
1019;dibstudent10--2016-09-26--08-15.log-13;1;0;0;1;0;0;0;1;14;0;0;1;0;0.0596936012723265;0.142857142857143;234.531;0.015;0;15;1;0;0.25;2.703;1;0;0;NA
1020;dibstudent10--2016-09-26--08-15.log-14;7;0;0;1;0;0;0;1;15;0;0;1;0;0.0632244467860906;1;237.25;0.016;0.0316664311110223;14;0.142857142857143;0;0.267857142857143;1.734;1;0;0;NA
1021;dibstudent10--2016-09-26--08-15.log-15;6;0.0142857142857143;1;2;1;0;1;1;16;0;0;1;0;0.0669456066945607;0.857142857142857;239;0.016;0.0403336356518234;13;1;0;0.285714285714286;10.969;0;1;0;NA
1022;dibstudent10--2016-09-26--08-15.log-16;12;0.0142857142857143;1;5;1;0;1;1;17;0;0;2;0;0.068;1;250;0.031;0.249248626501764;12;0.5;1;0.303571428571429;46.266;0;0;0;NA
1023;dibstudent10--2016-09-26--08-15.log-17;18;0.0142857142857143;1;1;1;0;1;2;18;0;0;3;0;0.0607467804206377;1;296.312;0.046;0.259301746042412;11;0.666666666666667;1;0.321428571428571;8.454;0;0;0;NA
1024;dibstudent10--2016-09-26--08-15.log-18;18;0.0142857142857143;0;1;0;0;1;3;19;0;0;3;0;0.062336571554182;1;304.797;0.031;0.259301746042412;10;1;1;0.339285714285714;0.687;1;0;0;NA
1025;dibstudent10--2016-09-26--08-15.log-19;12;0.0142857142857143;1;3;1;0;1;2;20;0;0;2;0;0.0654630199400359;0.666666666666667;305.516;0.032;0.249248626501764;9;1;1;0.357142857142857;4.234;0;0;0;NA
1026;dibstudent10--2016-09-26--08-15.log-2;2;0.0142857142857143;0;0;0;0;1;1;3;0;0;1;0;0.038826909636839;1;77.266;0.016;0.001532428523631;2;1;1;0.0535714285714286;64.515;1;0;0;NA
1027;dibstudent10--2016-09-26--08-15.log-20;6;0.0142857142857143;1;6;1;0;1;1;21;0;0;1;0;0.0677898257155862;0.5;309.781;0.031;0.0595801115946006;8;1;1;0.375;8.313;0;0;0;NA
1028;dibstudent10--2016-09-26--08-15.log-21;12;0.0142857142857143;1;2;1;0;1;1;22;0;0;2;0;0.0691552062868369;1;318.125;0.031;0.32190360541531;7;0.5;1;0.392857142857143;5.875;0;0;0;NA
1029;dibstudent10--2016-09-26--08-15.log-22;12;0.0142857142857143;0;2;0;0;1;2;23;0;0;2;0;0.0709808629421259;1;324.031;0.031;0.32190360541531;6;1;1;0.410714285714286;2.781;1;0;0;NA
1030;dibstudent10--2016-09-26--08-15.log-23;6;0.0142857142857143;1;4;1;0;1;1;24;0;0;1;0;0.0734331207852448;0.5;326.828;0.016;0.0595801115946006;5;1;1;0.428571428571429;5.813;0;0;0;NA
1031;dibstudent10--2016-09-26--08-15.log-24;12;0.0142857142857143;1;1;1;0;1;1;25;0;0;2;0;0.0751527103073445;1;332.656;0.015;0.237255263039722;4;0.5;1;0.446428571428571;16.922;0;0;0;NA
1032;dibstudent10--2016-09-26--08-15.log-25;6;0.0142857142857143;1;3;1;0;1;1;26;0;0;1;0;0.0743719857892298;0.5;349.594;0.016;0.0595801115946006;3;1;1;0.464285714285714;48.781;0;0;0;NA
1033;dibstudent10--2016-09-26--08-15.log-26;12;0.0285714285714286;1;0;1;0;2;1;27;0;0;1;0;0.067775337307813;0;398.375;0;0.042203478143283;2;0;1;0.482142857142857;0.016;0;1;1;NA
1034;dibstudent10--2016-09-26--08-15.log-27;12;0.0285714285714286;0;0;0;0;2;1;28;0;0;1;0;0.0702552020213425;1;398.547;0.156;0.042203478143283;1;1;2;0.5;0.062;1;0;1;NA
1035;dibstudent10--2016-09-26--08-15.log-28;12;0.0285714285714286;0;0;0;0;2;1;29;0;0;1;0;0.0727471584709049;1;398.641;0.032;0.042203478143283;0;1;2;0.517857142857143;44.875;1;0;1;NA
1036;dibstudent10--2016-09-26--08-15.log-29;12;0.0285714285714286;2;9;2;0.0285714285714286;2;1;30;0;2;1;0;0.0676175192484538;1;443.672;0.156;0.042203478143283;5;1;2;0.535714285714286;110.515;0;1;1;NA
1037;dibstudent10--2016-09-26--08-15.log-3;2;0.0142857142857143;0;0;0;0;1;1;4;0;0;1;0;0.0282093415234455;1;141.797;0.016;0.001532428523631;1;1;1;0.0714285714285714;7.953;1;0;0;NA
1038;dibstudent10--2016-09-26--08-15.log-30;24;0.0285714285714286;1;10;1;0.0285714285714286;2;1;31;2;2;2;0.000171059571495773;0.0559266963378838;1;554.297;0.11;0.194756302009532;4;0.5;2;0.553571428571429;16.953;0;0;1;NA
1039;dibstudent10--2016-09-26--08-15.log-31;12;0.0285714285714286;1;8;1;0.0285714285714286;2;1;32;2;2;1;0;0.0560159365339439;0.5;571.266;0.016;0.042203478143283;3;1;2;0.571428571428571;25.906;0;0;1;NA
1040;dibstudent10--2016-09-26--08-15.log-32;59;0.0428571428571429;1;12;1;0.0285714285714286;3;1;33;2;2;1;0.000840336134453782;0.0552286465969112;0;597.516;0.344;0.0350465009453388;2;0;2;0.589285714285714;57.75;0;1;1;NA
1041;dibstudent10--2016-09-26--08-15.log-33;59;0.0428571428571429;0;12;0;0.0285714285714286;3;1;34;2;2;1;0;0.0518762415968117;1;655.406;0.14;0.0350465009453388;1;1;3;0.607142857142857;51.891;1;0;1;NA
1042;dibstudent10--2016-09-26--08-15.log-34;12;0.0285714285714286;1;6;1;0.0285714285714286;2;1;35;2;2;1;0;0.0494819942091929;0;707.328;0.031;0.042203478143283;0;0;2;0.625;3.359;0;0;1;NA
1043;dibstudent10--2016-09-26--08-15.log-35;103;0.0571428571428571;2;0;2;0.0285714285714286;3;1;36;2;2;1;0.00146487847197531;0.0506295645716809;0;711.047;0.36;0.0422033976413322;0;0;2;0.642857142857143;24.562;0;1;1;NA
1044;dibstudent10--2016-09-26--08-15.log-36;12;0.0285714285714286;2;6;2;0.0285714285714286;2;1;37;2;2;1;0;0.0502952466913884;0;735.656;0.047;0.042203478143283;1;0;2;0.660714285714286;12.875;0;0;1;NA
1045;dibstudent10--2016-09-26--08-15.log-37;95;0.0428571428571429;1;7;1;0.0285714285714286;3;1;38;2;2;1;0.00134927849108056;0.0507385801475959;0;748.937;0.406;0.0450496215687424;0;0;2;0.678571428571429;55.782;0;1;1;NA
1046;dibstudent10--2016-09-26--08-15.log-38;95;0.0857142857142857;3;1;3;0.0285714285714286;4;1;39;2;2;1;0.00134746039175638;0.048453765789405;0;804.891;0.172;0.0450496215687428;3;0;3;0.696428571428571;1.75;0;1;1;NA
1047;dibstudent10--2016-09-26--08-15.log-39;12;0.0714285714285714;1;2;1;0.0285714285714286;3;1;40;2;2;1;0.000170176558179111;0.0495778446527816;0;806.812;0.171;0.0422034781432824;2;0;3;0.714285714285714;3.11;0;0;1;NA
