order;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;veronikaLabel
858;dibstudent12--2016-09-26--07-28.log-14;6;0.10126582278481;0;0;0;0.10126582278481;5;1;15;5;5;1;0.0000419023674837628;0.0312225501746381;1;480.422;0.5;0.078568945886811;5;0.5;5;0.75;7.593;1;0;1
859;dibstudent12--2016-09-26--07-28.log-15;3;0.10126582278481;0;0;0;0.10126582278481;5;1;16;5;5;1;0;0.0327848026047526;0.5;488.031;0.016;0.128140431553546;4;1;5;0.8;2.172;1;0;1
860;dibstudent12--2016-09-26--07-28.log-16;6;0.10126582278481;0;0;0;0.10126582278481;5;1;17;5;5;1;0.0000419006117489315;0.034626532478669;1;490.953;0.75;0.078568945886811;3;0.5;5;0.85;9.703;1;0;1
861;dibstudent12--2016-09-26--07-28.log-17;3;0.10126582278481;0;0;0;0.10126582278481;5;1;18;5;5;1;0;0.0359360338597297;0.5;500.89;0.234;0.128140431553546;2;1;5;0.9;423.913;1;0;1
862;dibstudent12--2016-09-26--07-28.log-18;3;0.10126582278481;0;0;0;0.10126582278481;5;1;19;5;5;1;0;0.0205400742253419;1;925.021;0.218;0.128140431553546;1;1;5;0.95;5.47;1;0;1
863;dibstudent12--2016-09-26--07-28.log-19;3;0.10126582278481;0;0;0;0.10126582278481;5;1;20;5;5;1;0;0.0214889707857442;1;930.71;0.219;0.128140431553546;0;1;5;1;0;1;0;1
864;dibstudent12--2016-09-26--07-28.log-2;17;0.0253164556962025;2;0;2;0;2;1;3;0;0;1;0;0.0685228752198442;1;43.781;0.031;0.18593664600887;0;0.941176470588235;2;0.15;98.906;0;0;1
865;dibstudent12--2016-09-26--07-28.log-3;16;0.0253164556962025;2;1;2;0.0253164556962025;2;1;4;0;2;1;0;0.02803024463396;0.941176470588235;142.703;0.016;0.194515024085901;1;1;2;0.2;55.156;0;1;1
866;dibstudent12--2016-09-26--07-28.log-4;14;0.0253164556962025;1;0;1;0.0506329113924051;2;1;5;2;3;1;0.000196004312094866;0.0252326449867781;0;198.156;0.297;0.20659306871295;0;0;2;0.25;39.172;0;1;1
867;dibstudent12--2016-09-26--07-28.log-5;144;0.0632911392405063;3;1;3;0.0506329113924051;3;1;6;3;3;1;0.0020119880957371;0.0252398840647992;0;237.719;0.391;0.160950592879803;2;0;2;0.3;8.906;0;1;1
868;dibstudent12--2016-09-26--07-28.log-6;144;0.0632911392405063;0;1;0;0.0506329113924051;3;1;7;3;3;1;0;0.0283670698843029;1;246.765;0.14;0.160950592879803;1;1;3;0.35;58.329;1;0;1
869;dibstudent12--2016-09-26--07-28.log-7;10;0.0632911392405063;1;0;1;0.0886075949367089;3;1;8;3;4;1;0;0.0262120621356933;0.0694444444444444;305.203;0.109;0.110005223301835;0;1;3;0.4;50.547;0;1;1
870;dibstudent12--2016-09-26--07-28.log-8;10;0.0886075949367089;2;1;2;0.0886075949367089;4;1;9;4;4;1;0.000139701876196197;0.0252798337148716;0;356.015;0.265;0.110005223301835;11;0;3;0.45;53.657;0;1;1
871;dibstudent12--2016-09-26--07-28.log-9;10;0.0886075949367089;0;1;0;0.0886075949367089;4;1;10;4;4;1;0;0.0244023260297172;1;409.797;0.125;0.110005223301835;10;1;4;0.5;10.578;1;0;1
872;dibstudent12--2016-09-26--07-49.log-0;10;0.0526315789473684;0;1;0;0;2;0;1;0;0;1;0.000139649201206569;1;1;0.094;0.094;0.185639120034151;0;0.5;0;0.0238095238095238;20.156;0;0;0
873;dibstudent12--2016-09-26--07-49.log-1;0;0;5;1;5;0.0701754385964912;0;1;2;0;2;1;0;0.0986144667422711;0;20.281;0.031;0;1;0;0;0.0476190476190476;14.547;0;0;0
874;dibstudent12--2016-09-26--07-49.log-10;4;0.0701754385964912;2;0;2;0.0350877192982456;3;1;11;0;2;1;0;0.0352864942547172;0.222222222222222;311.734;0.125;0.0627372427653725;5;1;3;0.261904761904762;27.828;0;1;0
875;dibstudent12--2016-09-26--07-49.log-11;4;0.0701754385964912;0;0;0;0.0350877192982456;3;1;12;2;2;1;0;0.0353379783142606;1;339.578;0.016;0.0627372427653725;4;1;3;0.285714285714286;9.312;1;0;1
876;dibstudent12--2016-09-26--07-49.log-12;4;0.0701754385964912;0;0;0;0.0350877192982456;3;1;13;2;2;1;0;0.0372593191289344;1;348.906;0.016;0.0627372427653725;3;1;3;0.30952380952381;5.281;1;0;1
877;dibstudent12--2016-09-26--07-49.log-13;4;0.0701754385964912;0;0;0;0.0350877192982456;3;1;14;2;2;1;0;0.0395271424417045;1;354.187;0;0.0627372427653725;2;1;3;0.333333333333333;3.641;1;0;1
878;dibstudent12--2016-09-26--07-49.log-14;4;0.0701754385964912;0;0;0;0.0350877192982456;3;1;15;2;2;1;0;0.0419177071573088;1;357.844;0.016;0.0627372427653725;1;1;3;0.357142857142857;4.14;1;0;1
879;dibstudent12--2016-09-26--07-49.log-15;4;0.0701754385964912;0;0;0;0.0350877192982456;3;1;16;2;2;1;0;0.0441988950276243;1;362;0.016;0.0627372427653725;0;1;3;0.380952380952381;1.687;1;0;1
880;dibstudent12--2016-09-26--07-49.log-16;4;0.0701754385964912;2;0;2;0.0350877192982456;3;0;17;2;2;1;0.0000558136938897959;0.0467213948260178;0;363.859;0.172;0;0;0;3;0.404761904761905;4.485;0;0;1
881;dibstudent12--2016-09-26--07-49.log-17;4;0.0701754385964912;2;0;2;0.0350877192982456;3;0;18;2;2;1;0;0.0488653731821403;0;368.359;0.015;0.0627372427653725;0;0;3;0.428571428571429;6.547;0;0;1
882;dibstudent12--2016-09-26--07-49.log-18;4;0.0701754385964912;2;2;2;0.0350877192982456;3;0;19;2;2;1;0.0000558105788952296;0.0506646400810634;0;375.015;0.109;0.00177039372768251;2;0;3;0.452380952380952;37.11;0;0;1
883;dibstudent12--2016-09-26--07-49.log-19;4;0.087719298245614;1;0;1;0.0350877192982456;4;1;20;2;2;1;0.0000558074642483432;0.0484958996716828;0;412.406;0.281;0.00177039372768262;1;0;3;0.476190476190476;7.453;0;1;1
884;dibstudent12--2016-09-26--07-49.log-2;0;0;1;0;1;0.0350877192982456;0;1;3;1;1;1;0;0.0860980369647572;0;34.844;0.016;0;0;0;0;0.0714285714285714;15.968;0;0;0
885;dibstudent12--2016-09-26--07-49.log-20;4;0.087719298245614;0;0;0;0.0350877192982456;4;1;21;2;2;1;0;0.0500075011251688;1;419.937;0.078;0.00177039372768262;0;1;4;0.5;43.703;1;0;1
886;dibstudent12--2016-09-26--07-49.log-21;18;0.087719298245614;2;4;2;0;4;1;22;0;0;1;0.000195287980024829;0.0474202316262768;1;463.937;0.297;0.0164584179397248;0;0.222222222222222;4;0.523809523809524;50.297;0;0;1
887;dibstudent12--2016-09-26--07-49.log-22;207;0.140350877192982;3;2;3;0;5;1;23;0;0;1;0.00287915878491154;0.0446914347893673;0;514.64;0.406;0.0739331367299632;2;0;4;0.547619047619048;16.875;0;1;1
888;dibstudent12--2016-09-26--07-49.log-23;18;0.140350877192982;1;0;1;0.0526315789473684;5;1;24;0;1;1;0;0.0451433300729817;0.0869565217391304;531.64;0.125;0.0616079642076843;1;1;5;0.571428571428571;27.547;0;1;1
889;dibstudent12--2016-09-26--07-49.log-24;18;0.140350877192982;0;0;0;0.0526315789473684;5;1;25;1;1;1;0;0.0446952143940044;1;559.344;0.157;0.0616079642076843;0;1;5;0.595238095238095;5.562;1;0;1
890;dibstudent12--2016-09-26--07-49.log-25;18;0.087719298245614;3;4;3;0.0526315789473684;4;1;26;1;1;1;0;0.0460100443466043;1;565.094;0.188;0.0616079642076843;7;1;4;0.619047619047619;130.593;0;0;1
891;dibstudent12--2016-09-26--07-49.log-26;36;0.087719298245614;1;3;1;0.0526315789473684;4;1;27;1;1;2;0.000250298968212031;0.0387904839759384;1;696.047;0.36;0.0685055319414221;6;0.5;4;0.642857142857143;18.234;0;0;1
892;dibstudent12--2016-09-26--07-49.log-27;36;0.087719298245614;0;3;0;0.0526315789473684;4;2;28;1;1;2;0;0.0391933998314684;1;714.406;0.125;0.0685055319414221;5;1;4;0.666666666666667;18.813;1;0;1
893;dibstudent12--2016-09-26--07-49.log-28;36;0.087719298245614;0;3;0;0.0526315789473684;4;2;29;1;1;2;0;0.0395432077722857;1;733.375;0.156;0.0685055319414221;4;1;4;0.69047619047619;24.344;1;0;1
894;dibstudent12--2016-09-26--07-49.log-29;18;0.087719298245614;1;1;1;0.0526315789473684;4;1;30;1;1;1;0;0.0395884385923935;0.5;757.797;0.078;0.0616079642076843;3;1;4;0.714285714285714;159.615;0;0;1
895;dibstudent12--2016-09-26--07-49.log-3;10;0.0526315789473684;5;1;5;0.0350877192982456;2;1;4;0;1;1;0;0.0787215618357868;0;50.812;0;0.185639120034151;0;0;0;0.0952380952380952;16.985;0;0;0
896;dibstudent12--2016-09-26--07-49.log-30;18;0.087719298245614;0;1;0;0.0526315789473684;4;1;31;1;1;1;0;0.0337884234321627;1;917.474;0.062;0.0616079642076843;2;1;4;0.738095238095238;59.844;1;0;1
897;dibstudent12--2016-09-26--07-49.log-31;18;0.087719298245614;1;1;1;0;4;1;32;0;0;1;0;0.0327321862747806;0;977.631;0.313;0.0164584179397248;1;0;4;0.761904761904762;22.031;0;0;1
898;dibstudent12--2016-09-26--07-49.log-32;18;0.087719298245614;1;0;1;0.0526315789473684;4;1;33;0;1;1;0;0.0330096057952864;0;999.709;0.047;0.0616079642076843;0;0;4;0.785714285714286;29.64;0;1;1
899;dibstudent12--2016-09-26--07-49.log-33;4;0.087719298245614;2;1;2;0.087719298245614;4;1;34;1;3;1;0;0.0330275692777551;0.222222222222222;1029.443;0.094;0.0410070015921111;3;1;4;0.80952380952381;270.531;0;1;1
900;dibstudent12--2016-09-26--07-49.log-34;4;0.087719298245614;1;7;1;0.105263157894737;4;1;35;3;4;1;0.0000556188993019828;0.0269187492164721;0;1300.209;0.235;0.0410070015921111;2;0;4;0.833333333333333;11;0;1;1
901;dibstudent12--2016-09-26--07-49.log-35;4;0.105263157894737;1;0;1;0.105263157894737;5;1;36;4;4;1;0;0.0274526460919252;1;1311.349;0.14;0.0410070015921111;1;1;4;0.857142857142857;6.829;0;1;1
902;dibstudent12--2016-09-26--07-49.log-36;4;0.105263157894737;0;0;0;0.105263157894737;5;1;37;4;4;1;0;0.028067066635009;1;1318.271;0.093;0.0410070015921111;0;1;5;0.880952380952381;5.219;1;0;1
903;dibstudent12--2016-09-26--07-49.log-37;4;0.087719298245614;2;0;2;0.087719298245614;4;1;38;3;3;1;0;0.0287112935873326;0;1323.521;0.031;0.0410070015921111;4;0;4;0.904761904761905;14.828;0;0;1
904;dibstudent12--2016-09-26--07-49.log-38;4;0.087719298245614;0;0;0;0.087719298245614;4;1;39;3;3;1;0;0.0291383346171634;1;1338.443;0.094;0.0410070015921111;3;1;4;0.928571428571429;3.578;1;0;1
905;dibstudent12--2016-09-26--07-49.log-39;4;0.087719298245614;0;0;0;0.087719298245614;4;1;40;3;3;1;0;0.0298054375550003;1;1342.037;0.016;0.0410070015921111;2;1;4;0.952380952380952;4;1;0;1
906;dibstudent12--2016-09-26--07-49.log-4;0;0;5;0;5;0.0350877192982456;0;1;5;0;1;1;0;0.0737495759399383;0;67.797;0;0;0;0;0;0.119047619047619;9.265;0;0;0
907;dibstudent12--2016-09-26--07-49.log-40;4;0.087719298245614;0;0;0;0.087719298245614;4;1;41;3;3;1;0;0.0304580217886288;1;1346.115;0.078;0.0410070015921111;1;1;4;0.976190476190476;7.078;1;0;1
908;dibstudent12--2016-09-26--07-49.log-41;4;0.087719298245614;0;0;0;0.087719298245614;4;1;42;3;3;1;0;0.0310366232153942;1;1353.24;0.047;0.0410070015921111;0;1;4;1;0;1;0;1
909;dibstudent12--2016-09-26--07-49.log-5;10;0.0526315789473684;4;0;4;0;2;1;6;0;0;1;0;0.0778593859489762;0;77.062;0;0.185639120034151;0;0;0;0.142857142857143;24.844;0;0;0
910;dibstudent12--2016-09-26--07-49.log-6;2;0.0526315789473684;2;1;2;0.0350877192982456;2;1;7;0;2;1;0;0.0686698647203665;0.2;101.937;0.031;0.736787754709804;2;1;2;0.166666666666667;12.719;0;1;0
911;dibstudent12--2016-09-26--07-49.log-7;4;0.0701754385964912;1;1;1;0.0350877192982456;3;1;8;2;2;1;0.0000558565603530135;0.0697167755991285;0;114.75;0.094;0.368986881675017;1;0;2;0.19047619047619;59.578;0;1;0
912;dibstudent12--2016-09-26--07-49.log-8;33;0.087719298245614;1;0;1;0.0350877192982456;4;1;9;2;2;1;0.000460604368762649;0.0515667703731715;0;174.531;0.203;0.222376011793845;0;0;3;0.214285714285714;92.547;0;1;0
913;dibstudent12--2016-09-26--07-49.log-9;18;0.0701754385964912;3;0;3;0;3;1;10;0;0;1;0.000251175641544451;0.0374290719087329;0;267.172;0.094;0.120936427966326;0;0;3;0.238095238095238;44.437;0;0;0
